"User2";"User1";"Correlation";"PartyUser1";"PartyUser2";"User1_UserName";"User2_UserName"
"327249605";"192130715";"0.5455158";"UMP";"UMP";"lsailliet";"franckproust"
"329686497";"197492504";"0.6097021";"Gauche";"Gauche";"RaquelGarridoFI,RaquelGarridoPG";"Simonnet2"
"3298739747";"217749896";"0.6105271";"FN";"FN";"MLP_officiel";"jeanmarieverani"
"3298739747";"1528568274";"0.5252949";"FN";"FN";"Nevers_Patriote";"jeanmarieverani"
"3298739747";"2443718293";"0.5277724";"FN";"FN";"nicolasbayfn";"jeanmarieverani"
"3298739747";"223847367";"0.6225971";"FN";"FN";"Lilian7130";"jeanmarieverani"
"3298739747";"316956459";"0.5032883";"FN";"FN";"louis_aliot";"jeanmarieverani"
"3307828887";"17448148";"0.6383620";"Droite";"UMP";"aurelien_veron";"LindaUzann"
"3345339515";"30042407";"0.6541796";"PS";"PS";"Socialistes4e";"PSseineetmarne"
"3345339515";"21302947";"0.5411378";"PS";"PS";"PierreKanuty";"PSseineetmarne"
"3345339515";"277560508";"0.5008967";"Droite";"PS";"Maxence49";"PSseineetmarne"
"335363786";"116565781";"0.5145978";"UMP";"Media";"Olaurentjoye";"JeudyBruno"
"335363786";"194114947";"0.5485733";"Droite";"Media";"CBeigbeder";"JeudyBruno"
"335363786";"277560508";"0.5851643";"Droite";"Media";"Maxence49";"JeudyBruno"
"335363786";"276934698";"0.5234016";"UMP";"Media";"valerieboyer13";"JeudyBruno"
"335363786";"111323397";"0.6029878";"UMP";"Media";"Francoispinte";"JeudyBruno"
"335363786";"3345339515";"0.5861544";"PS";"Media";"PSseineetmarne";"JeudyBruno"
"335363786";"239867102";"0.5021697";"UMP";"Media";"G_Peltier";"JeudyBruno"
"335363786";"26110930";"0.5237146";"Media";"Media";"LCI";"JeudyBruno"
"335363786";"305827361";"0.5173847";"centre";"Media";"FranckMargain";"JeudyBruno"
"335363786";"22907303";"0.6766659";"PS";"Media";"Clouzal";"JeudyBruno"
"335363786";"227263984";"0.5046974";"PS";"Media";"CarolineADOMO";"JeudyBruno"
"335363786";"23458148";"0.5367586";"UMP";"Media";"LucChatel";"JeudyBruno"
"335363786";"156608013";"0.6082725";"UMP";"Media";"sophieprimas";"JeudyBruno"
"335363786";"218865347";"0.5081197";"centre";"Media";"MarioRossiReims";"JeudyBruno"
"335363786";"21313364";"0.6477188";"Media";"Media";"lobs";"JeudyBruno"
"335363786";"1490528762";"0.5534845";"Droite";"Media";"LePCD95";"JeudyBruno"
"335363786";"117052245";"0.5387004";"centre";"Media";"philippefolliot";"JeudyBruno"
"335363786";"327249605";"0.6097074";"UMP";"Media";"franckproust";"JeudyBruno"
"335363786";"1358830140";"0.5906663";"UMP";"Media";"LamureE";"JeudyBruno"
"335363786";"213031371";"0.5575735";"PS";"Media";"AtaualpaPF";"JeudyBruno"
"335363786";"110940366";"0.6448802";"Droite";"Media";"bretonxavier";"JeudyBruno"
"335363786";"267310445";"0.5677461";"UMP";"Media";"DFasquelle";"JeudyBruno"
"335363786";"133663801";"0.6807759";"Media";"Media";"BFMTV";"JeudyBruno"
"335363786";"128593679";"0.5432481";"Media";"Media";"GuillaumeDaret";"JeudyBruno"
"335363786";"314247700";"0.5922415";"Gauche";"Media";"pperdereau";"JeudyBruno"
"335363786";"194593392";"0.5713510";"PS";"Media";"socialiste35";"JeudyBruno"
"335363786";"1358847770";"0.5061997";"UMP";"Media";"CDeroche_Senat";"JeudyBruno"
"335363786";"288670629";"0.5468270";"UMP";"Media";"DominiqueDord";"JeudyBruno"
"335363786";"21302947";"0.5151202";"PS";"Media";"PierreKanuty";"JeudyBruno"
"335363786";"218144431";"0.5048178";"UMP";"Media";"Sylvie_Ramond";"JeudyBruno"
"335363786";"116229959";"0.5904872";"UMP";"Media";"solere92";"JeudyBruno"
"335363786";"125706476";"0.6043445";"PS";"Media";"lorenzichris";"JeudyBruno"
"335363786";"30042407";"0.5602695";"PS";"Media";"Socialistes4e";"JeudyBruno"
"335363786";"162780631";"0.6596370";"Droite";"Media";"chjamin";"JeudyBruno"
"335363786";"186799138";"0.5787908";"Droite";"Media";"JeanPierreGrand";"JeudyBruno"
"335363786";"231522846";"0.5606123";"Droite";"Media";"jeunespcd";"JeudyBruno"
"335363786";"123117092";"0.5887212";"Droite";"Media";"CharlesAslangul";"JeudyBruno"
"335363786";"15892162";"0.5268304";"Media";"Media";"ParisMatch";"JeudyBruno"
"335363786";"231783032";"0.5708979";"PS";"Media";"florianglay";"JeudyBruno"
"335363786";"139526253";"0.6269924";"Droite";"Media";"An_Mls,Democratospher";"JeudyBruno"
"335363786";"250323361";"0.5064631";"Gauche";"Media";"mbompard";"JeudyBruno"
"335363786";"151043323";"0.5156774";"Media";"Media";"msoudais";"JeudyBruno"
"335363786";"1867491996";"0.5187137";"Gauche";"Media";"TerchiAissa";"JeudyBruno"
"33685533";"103965790";"0.5217637";"UMP";"UMP";"CeciliaDurieu";"Adecosmi"
"33685533";"26110930";"0.5103213";"Media";"UMP";"LCI";"Adecosmi"
"33685533";"301272907";"0.5267945";"Media";"UMP";"bif_o";"Adecosmi"
"33685533";"21313364";"0.5607696";"Media";"UMP";"lobs";"Adecosmi"
"33685533";"106851687";"0.6052244";"centre";"UMP";"MarieLaurent29";"Adecosmi"
"33685533";"11090342";"0.5230407";"Gauche";"UMP";"marcvasseur";"Adecosmi"
"33685533";"152786338";"0.5402750";"Gauche";"UMP";"ProgressistesEM,leClubDSK,_Progressistes";"Adecosmi"
"33685533";"1867491996";"0.5583008";"Gauche";"UMP";"TerchiAissa";"Adecosmi"
"33685533";"1283588581";"0.5317600";"Media";"UMP";"Lopinion_fr,lopinion_fr";"Adecosmi"
"33685533";"213031371";"0.6179842";"PS";"UMP";"AtaualpaPF";"Adecosmi"
"33685533";"128593679";"0.5968668";"Media";"UMP";"GuillaumeDaret";"Adecosmi"
"33685533";"15719393";"0.5512437";"UMP";"UMP";"romeodeamorim";"Adecosmi"
"33685533";"299717229";"0.5746732";"PS";"UMP";"Cudoinj";"Adecosmi"
"33685533";"16884402";"0.5183352";"Media";"UMP";"ladepechedumidi";"Adecosmi"
"338910451";"218144431";"0.5112346";"UMP";"UMP";"Sylvie_Ramond";"constancelegrip,ConstanceLeGrip"
"338910451";"239867102";"0.5003670";"UMP";"UMP";"G_Peltier";"constancelegrip,ConstanceLeGrip"
"338910451";"1004071460";"0.5511000";"UMP";"UMP";"agneslebrun";"constancelegrip,ConstanceLeGrip"
"339647694";"2493027612";"0.5531870";"Droite";"centre";"GroupeUDIMoDem";"fm_PRGParis"
"339647694";"15719393";"0.5125398";"UMP";"centre";"romeodeamorim";"fm_PRGParis"
"340959708";"128593679";"0.5036841";"Media";"UMP";"GuillaumeDaret";"MichelGrall"
"340959708";"1301217397";"0.5826266";"UMP";"UMP";"VMontandon";"MichelGrall"
"340959708";"1103126714";"0.5635811";"centre";"UMP";"UDIjeunes51";"MichelGrall"
"340959708";"139526253";"0.5201910";"Droite";"UMP";"An_Mls,Democratospher";"MichelGrall"
"340959708";"102458467";"0.5392393";"UMP";"UMP";"emorinchartier";"MichelGrall"
"340959708";"258345629";"0.5395723";"UMP";"UMP";"alainjuppe";"MichelGrall"
"340959708";"335363786";"0.5039304";"Media";"UMP";"JeudyBruno";"MichelGrall"
"340959708";"246506946";"0.5574645";"UMP";"UMP";"HubertdeJenlis";"MichelGrall"
"340959708";"218865347";"0.5522777";"centre";"UMP";"MarioRossiReims";"MichelGrall"
"340959708";"296393928";"0.5020401";"centre";"UMP";"brunoDRAPRON";"MichelGrall"
"340959708";"1149260660";"0.5183436";"UMP";"UMP";"TheveninPatrick";"MichelGrall"
"340959708";"186799138";"0.5696141";"Droite";"UMP";"JeanPierreGrand";"MichelGrall"
"340959708";"1429821811";"0.6732005";"UMP";"UMP";"mhdesesgaulx";"MichelGrall"
"340959708";"22245559";"0.5567285";"UMP";"UMP";"benoistapparu";"MichelGrall"
"34103634";"24744541";"0.5041912";"Media";"centre";"lemondefr";"JeunesRadicauxG"
"34103634";"134505011";"0.9252240";"centre";"centre";"JRGParis";"JeunesRadicauxG"
"34219923";"33685533";"0.5559711";"UMP";"centre";"Adecosmi";"laurencemassat"
"34219923";"301272907";"0.5181920";"Media";"centre";"bif_o";"laurencemassat"
"34219923";"106851687";"0.6848399";"centre";"centre";"MarieLaurent29";"laurencemassat"
"34219923";"1283588581";"0.6713610";"Media";"centre";"Lopinion_fr,lopinion_fr";"laurencemassat"
"34219923";"16040704";"0.6454019";"centre";"centre";"julienjanvier";"laurencemassat"
"34219923";"2305186092";"0.5042645";"UMP";"centre";"oliviermarleix";"laurencemassat"
"34219923";"103965790";"0.6026157";"UMP";"centre";"CeciliaDurieu";"laurencemassat"
"34219923";"117052245";"0.5250327";"centre";"centre";"philippefolliot";"laurencemassat"
"34219923";"299717229";"0.5315240";"PS";"centre";"Cudoinj";"laurencemassat"
"34219923";"22416221";"0.5372039";"UMP";"centre";"TristanQM";"laurencemassat"
"34219923";"128593679";"0.5353535";"Media";"centre";"GuillaumeDaret";"laurencemassat"
"34219923";"139526253";"0.5083544";"Droite";"centre";"An_Mls,Democratospher";"laurencemassat"
"342288969";"1123600008";"0.5052232";"PS";"ExtremeGauche";"Socialiste94";"NavidHussain"
"342288969";"316276940";"0.5316787";"Gauche";"ExtremeGauche";"GauchePS";"NavidHussain"
"342288969";"1229928415";"0.5413619";"PS";"ExtremeGauche";"psparis8";"NavidHussain"
"34294667";"128556304";"0.7953567";"Media";"Media";"RTL_presse";"RTLFrance"
"343293893";"231783032";"0.5710243";"PS";"PS";"florianglay";"Joseph_Dion"
"343293893";"11090342";"0.6436286";"Gauche";"PS";"marcvasseur";"Joseph_Dion"
"343293893";"269822892";"0.5055252";"PS";"PS";"CorinneNara";"Joseph_Dion"
"343293893";"1356884672";"0.6785380";"PS";"PS";"NormaMevPla";"Joseph_Dion"
"343293893";"208067346";"0.5806185";"PS";"PS";"GroupePSIDF,ELUSPSCRIDF";"Joseph_Dion"
"343884304";"296733634";"0.5572848";"UMP";"UMP";"CaVautrin";"C_Frassa"
"343884304";"147974770";"0.7295123";"UMP";"UMP";"jacky_deromedi";"C_Frassa"
"343884304";"218144431";"0.6327443";"UMP";"UMP";"Sylvie_Ramond";"C_Frassa"
"343884304";"245290570";"0.5662774";"UMP";"UMP";"arnaudjulien34";"C_Frassa"
"343884304";"29960578";"0.6631279";"centre";"UMP";"LydiaGuirous";"C_Frassa"
"347851279";"15732991";"0.5131620";"Droite";"Droite";"fabricerestier";"mpf74"
"347851279";"1528568274";"0.5923378";"FN";"Droite";"Nevers_Patriote";"mpf74"
"347851279";"1894416624";"0.5418938";"FN";"Droite";"FCoolzaet";"mpf74"
"347851279";"246919889";"0.6997220";"FN";"Droite";"JClBlanchard";"mpf74"
"347851279";"311601642";"0.5832420";"Gauche";"Droite";"ericcoquerel";"mpf74"
"347851279";"2347360369";"0.6304498";"FN";"Droite";"Bernard_Monot";"mpf74"
"347851279";"316956459";"0.6300943";"FN";"Droite";"louis_aliot";"mpf74"
"348058435";"130495269";"0.5493070";"PS";"PS";"VincentTISON";"isabelledahan92"
"351575660";"139526253";"0.7175453";"Droite";"centre";"An_Mls,Democratospher";"ColombaniMat"
"351575660";"277560508";"0.5348598";"Droite";"centre";"Maxence49";"ColombaniMat"
"351575660";"1490528762";"0.7041197";"Droite";"centre";"LePCD95";"ColombaniMat"
"351575660";"284090153";"0.5816375";"UMP";"centre";"Republicains31";"ColombaniMat"
"351575660";"327249605";"0.5235510";"UMP";"centre";"franckproust";"ColombaniMat"
"351575660";"162780631";"0.7103373";"Droite";"centre";"chjamin";"ColombaniMat"
"351575660";"23458148";"0.5160002";"UMP";"centre";"LucChatel";"ColombaniMat"
"351575660";"1358830140";"0.5162656";"UMP";"centre";"LamureE";"ColombaniMat"
"351575660";"305827361";"0.6472909";"centre";"centre";"FranckMargain";"ColombaniMat"
"351575660";"231522846";"0.7392304";"Droite";"centre";"jeunespcd";"ColombaniMat"
"351575660";"116565781";"0.5612859";"UMP";"centre";"Olaurentjoye";"ColombaniMat"
"351575660";"335363786";"0.7476089";"Media";"centre";"JeudyBruno";"ColombaniMat"
"351575660";"254586520";"0.5021407";"UMP";"centre";"JDBerthault";"ColombaniMat"
"351575660";"218865347";"0.6038542";"centre";"centre";"MarioRossiReims";"ColombaniMat"
"351575660";"116229959";"0.6906712";"UMP";"centre";"solere92";"ColombaniMat"
"351575660";"1316528215";"0.5285778";"UMP";"centre";"LArribage";"ColombaniMat"
"351575660";"111323397";"0.5358688";"UMP";"centre";"Francoispinte";"ColombaniMat"
"351575660";"194114947";"0.5543170";"Droite";"centre";"CBeigbeder";"ColombaniMat"
"351575660";"106851687";"0.5061737";"centre";"centre";"MarieLaurent29";"ColombaniMat"
"351575660";"124391791";"0.5142685";"UMP";"centre";"XavierPERICAT";"ColombaniMat"
"352289815";"218865347";"0.5938382";"centre";"PS";"MarioRossiReims";"AJuppe2017,alainjuppe_2017,AMontebourg2017"
"352289815";"232511465";"0.5120928";"UMP";"PS";"JBLemoyne";"AJuppe2017,alainjuppe_2017,AMontebourg2017"
"352289815";"22245559";"0.6878131";"UMP";"PS";"benoistapparu";"AJuppe2017,alainjuppe_2017,AMontebourg2017"
"352289815";"1149260660";"0.5044341";"UMP";"PS";"TheveninPatrick";"AJuppe2017,alainjuppe_2017,AMontebourg2017"
"352289815";"296393928";"0.5942296";"centre";"PS";"brunoDRAPRON";"AJuppe2017,alainjuppe_2017,AMontebourg2017"
"352289815";"1567830938";"0.5303073";"UMP";"PS";"NKMavecle9eme";"AJuppe2017,alainjuppe_2017,AMontebourg2017"
"352289815";"258345629";"0.6074905";"UMP";"PS";"alainjuppe";"AJuppe2017,alainjuppe_2017,AMontebourg2017"
"356456832";"250323361";"0.5328051";"Gauche";"Gauche";"mbompard";"luttopie"
"356456832";"26110930";"0.5713167";"Media";"Gauche";"LCI";"luttopie"
"356456832";"1867491996";"0.5298306";"Gauche";"Gauche";"TerchiAissa";"luttopie"
"356456832";"16697806";"0.5181043";"PS";"Gauche";"DamienMariller";"luttopie"
"356456832";"15719393";"0.5336118";"UMP";"Gauche";"romeodeamorim";"luttopie"
"356456832";"26454400";"0.5600580";"PS";"Gauche";"philblet";"luttopie"
"356456832";"231783032";"0.5403869";"PS";"Gauche";"florianglay";"luttopie"
"356456832";"213031371";"0.5328681";"PS";"Gauche";"AtaualpaPF";"luttopie"
"356456832";"316956459";"0.5615939";"FN";"Gauche";"louis_aliot";"luttopie"
"357412940";"133236438";"0.5026774";"Droite";"Media";"MaximeThiebaut";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"327249605";"0.5388218";"UMP";"Media";"franckproust";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"15719393";"0.5920214";"UMP";"Media";"romeodeamorim";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"22416221";"0.6022309";"UMP";"Media";"TristanQM";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"103965790";"0.6481474";"UMP";"Media";"CeciliaDurieu";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"305827361";"0.5011848";"centre";"Media";"FranckMargain";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"125706476";"0.5146414";"PS";"Media";"lorenzichris";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"106851687";"0.6056710";"centre";"Media";"MarieLaurent29";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"1867491996";"0.5270942";"Gauche";"Media";"TerchiAissa";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"299717229";"0.5946513";"PS";"Media";"Cudoinj";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"312553436";"0.5150923";"UMP";"Media";"YannCompan";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"22907303";"0.6880059";"PS";"Media";"Clouzal";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"29947354";"0.6789343";"Media";"Media";"lamontagne_fr";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"139526253";"0.5093893";"Droite";"Media";"An_Mls,Democratospher";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"213031371";"0.5435335";"PS";"Media";"AtaualpaPF";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"267310445";"0.5162116";"UMP";"Media";"DFasquelle";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"186799138";"0.5668133";"Droite";"Media";"JeanPierreGrand";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"30225126";"0.6123728";"Media";"Media";"lepopulaire_fr";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"34219923";"0.5199228";"centre";"Media";"laurencemassat";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"231783032";"0.5198826";"PS";"Media";"florianglay";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"351575660";"0.5049617";"centre";"Media";"ColombaniMat";"franceinfolive,francetvinfo,franceinfoplus"
"357412940";"335363786";"0.6759836";"Media";"Media";"JeudyBruno";"franceinfolive,francetvinfo,franceinfoplus"
"35801004";"2649991";"0.6342360";"Media";"UMP";"20Minutes";"hmmorelle"
"35801004";"194114947";"0.5080710";"Droite";"UMP";"CBeigbeder";"hmmorelle"
"35801004";"110940366";"0.6766506";"Droite";"UMP";"bretonxavier";"hmmorelle"
"35801004";"242454118";"0.5724888";"centre";"UMP";"amklibre,mazzoranakremer";"hmmorelle"
"35801004";"1184256836";"0.5676070";"UMP";"UMP";"PierreGaboriau";"hmmorelle"
"35801004";"125706476";"0.5590286";"PS";"UMP";"lorenzichris";"hmmorelle"
"35801004";"256912247";"0.5135595";"PS";"UMP";"rosesarkissian";"hmmorelle"
"35801004";"198828368";"0.6355963";"PS";"UMP";"ideashumanumest";"hmmorelle"
"35801004";"118341297";"0.5332459";"PS";"UMP";"Rita_Maalouf_";"hmmorelle"
"358805940";"223847367";"0.5654465";"FN";"FN";"Lilian7130";"PartisansMarine"
"358805940";"1528568274";"0.5118277";"FN";"FN";"Nevers_Patriote";"PartisansMarine"
"358805940";"31716693";"0.5817260";"ExtremeDroite";"FN";"pierrecheynet";"PartisansMarine"
"358805940";"113047084";"0.6089550";"ExtremeDroite";"FN";"LdeDanne,ldedanne";"PartisansMarine"
"359979086";"1149260660";"0.6912071";"UMP";"UMP";"TheveninPatrick";"jpraffarin"
"359979086";"226717053";"0.5674041";"Droite";"UMP";"AM_CAZALET";"jpraffarin"
"359979086";"22245559";"0.6904419";"UMP";"UMP";"benoistapparu";"jpraffarin"
"359979086";"228434982";"0.5618945";"Droite";"UMP";"RPFCorse";"jpraffarin"
"359979086";"296393928";"0.5168960";"centre";"UMP";"brunoDRAPRON";"jpraffarin"
"359979086";"1301217397";"0.5235537";"UMP";"UMP";"VMontandon";"jpraffarin"
"359979086";"352289815";"0.5479004";"PS";"UMP";"AJuppe2017,alainjuppe_2017,AMontebourg2017";"jpraffarin"
"359979086";"18430576";"0.5080907";"UMP";"UMP";"AlexandreBouchy";"jpraffarin"
"359979086";"340959708";"0.5751519";"UMP";"UMP";"MichelGrall";"jpraffarin"
"359979086";"218865347";"0.5572060";"centre";"UMP";"MarioRossiReims";"jpraffarin"
"359979086";"232511465";"0.7374089";"UMP";"UMP";"JBLemoyne";"jpraffarin"
"359979086";"1543776073";"0.5961688";"centre";"UMP";"UDI_ardeche";"jpraffarin"
"359979086";"102458467";"0.5835432";"UMP";"UMP";"emorinchartier";"jpraffarin"
"359979086";"173504234";"0.5231846";"UMP";"UMP";"XavierFournier";"jpraffarin"
"359979086";"258345629";"0.6461952";"UMP";"UMP";"alainjuppe";"jpraffarin"
"359979086";"139526253";"0.5439880";"Droite";"UMP";"An_Mls,Democratospher";"jpraffarin"
"359979086";"1429821811";"0.5610540";"UMP";"UMP";"mhdesesgaulx";"jpraffarin"
"359979086";"1103126714";"0.5368388";"centre";"UMP";"UDIjeunes51";"jpraffarin"
"359979086";"186799138";"0.6144525";"Droite";"UMP";"JeanPierreGrand";"jpraffarin"
"359979086";"246506946";"0.7126094";"UMP";"UMP";"HubertdeJenlis";"jpraffarin"
"359979086";"185346000";"0.5518863";"centre";"UMP";"olivierrichefou";"jpraffarin"
"360071870";"218865347";"0.6605217";"centre";"Droite";"MarioRossiReims";"PascalBlanc_"
"360071870";"359979086";"0.6857121";"UMP";"Droite";"jpraffarin";"PascalBlanc_"
"360071870";"185346000";"0.5124361";"centre";"Droite";"olivierrichefou";"PascalBlanc_"
"360071870";"340959708";"0.6215759";"UMP";"Droite";"MichelGrall";"PascalBlanc_"
"360071870";"173504234";"0.5344795";"UMP";"Droite";"XavierFournier";"PascalBlanc_"
"360071870";"246506946";"0.6402844";"UMP";"Droite";"HubertdeJenlis";"PascalBlanc_"
"360071870";"296393928";"0.5611542";"centre";"Droite";"brunoDRAPRON";"PascalBlanc_"
"360071870";"102458467";"0.6086527";"UMP";"Droite";"emorinchartier";"PascalBlanc_"
"360071870";"1567830938";"0.5853286";"UMP";"Droite";"NKMavecle9eme";"PascalBlanc_"
"360071870";"186799138";"0.5387121";"Droite";"Droite";"JeanPierreGrand";"PascalBlanc_"
"360071870";"1301217397";"0.5433213";"UMP";"Droite";"VMontandon";"PascalBlanc_"
"360071870";"258345629";"0.6356348";"UMP";"Droite";"alainjuppe";"PascalBlanc_"
"360071870";"352289815";"0.6783673";"PS";"Droite";"AJuppe2017,alainjuppe_2017,AMontebourg2017";"PascalBlanc_"
"360071870";"232511465";"0.6482889";"UMP";"Droite";"JBLemoyne";"PascalBlanc_"
"360071870";"128593679";"0.5820762";"Media";"Droite";"GuillaumeDaret";"PascalBlanc_"
"360071870";"102397481";"0.5153182";"Droite";"Droite";"Chantal_Jouanno";"PascalBlanc_"
"360071870";"1103126714";"0.6234751";"centre";"Droite";"UDIjeunes51";"PascalBlanc_"
"360071870";"1149260660";"0.5968818";"UMP";"Droite";"TheveninPatrick";"PascalBlanc_"
"360071870";"22245559";"0.7081596";"UMP";"Droite";"benoistapparu";"PascalBlanc_"
"360071870";"139526253";"0.5225159";"Droite";"Droite";"An_Mls,Democratospher";"PascalBlanc_"
"360071870";"1543776073";"0.6609993";"centre";"Droite";"UDI_ardeche";"PascalBlanc_"
"36026024";"125706476";"0.5685147";"PS";"Media";"lorenzichris";"francebleu"
"367186655";"276934698";"0.5271794";"UMP";"UMP";"valerieboyer13";"jechartier"
"367186655";"110940366";"0.5081194";"Droite";"UMP";"bretonxavier";"jechartier"
"367186655";"1184256836";"0.5369919";"UMP";"UMP";"PierreGaboriau";"jechartier"
"367186655";"124391791";"0.7005898";"UMP";"UMP";"XavierPERICAT";"jechartier"
"367186655";"288670629";"0.6223119";"UMP";"UMP";"DominiqueDord";"jechartier"
"367186655";"111323397";"0.6673029";"UMP";"UMP";"Francoispinte";"jechartier"
"367186655";"1358830140";"0.5925828";"UMP";"UMP";"LamureE";"jechartier"
"367186655";"1358847770";"0.6010272";"UMP";"UMP";"CDeroche_Senat";"jechartier"
"36735292";"22907303";"0.5617419";"PS";"PS";"Clouzal";"BEDINISebastien"
"36735292";"152786338";"0.5405968";"Gauche";"PS";"ProgressistesEM,leClubDSK,_Progressistes";"BEDINISebastien"
"36735292";"127643327";"0.6827209";"PS";"PS";"luniseMarquis";"BEDINISebastien"
"36735292";"104921164";"0.6016036";"PS";"PS";"VincentGuibert";"BEDINISebastien"
"36735292";"285226634";"0.5019170";"PS";"PS";"SebastienDenaja";"BEDINISebastien"
"367802395";"194114947";"0.5605946";"Droite";"Media";"CBeigbeder";"jwaintraub"
"367802395";"301272907";"0.6745323";"Media";"Media";"bif_o";"jwaintraub"
"367802395";"1283588581";"0.6869073";"Media";"Media";"Lopinion_fr,lopinion_fr";"jwaintraub"
"367802395";"110969851";"0.6052088";"PRG";"Media";"simoncachia59";"jwaintraub"
"367802395";"198828368";"0.5498237";"PS";"Media";"ideashumanumest";"jwaintraub"
"367802395";"26110930";"0.6160909";"Media";"Media";"LCI";"jwaintraub"
"367802395";"242454118";"0.5033930";"centre";"Media";"amklibre,mazzoranakremer";"jwaintraub"
"367802395";"128593679";"0.7439998";"Media";"Media";"GuillaumeDaret";"jwaintraub"
"367802395";"34219923";"0.6478429";"centre";"Media";"laurencemassat";"jwaintraub"
"367802395";"125706476";"0.6489465";"PS";"Media";"lorenzichris";"jwaintraub"
"367802395";"1867491996";"0.6848123";"Gauche";"Media";"TerchiAissa";"jwaintraub"
"367802395";"21313364";"0.5102896";"Media";"Media";"lobs";"jwaintraub"
"367802395";"106851687";"0.6589329";"centre";"Media";"MarieLaurent29";"jwaintraub"
"367802395";"31716693";"0.5242590";"ExtremeDroite";"Media";"pierrecheynet";"jwaintraub"
"367802395";"218865347";"0.5266157";"centre";"Media";"MarioRossiReims";"jwaintraub"
"367802395";"33685533";"0.6209069";"UMP";"Media";"Adecosmi";"jwaintraub"
"367926061";"267310445";"0.7089474";"UMP";"UMP";"DFasquelle";"DebordValerie"
"367926061";"239867102";"0.6532874";"UMP";"UMP";"G_Peltier";"DebordValerie"
"367926061";"274985153";"0.5505925";"UMP";"UMP";"sdeschiens";"DebordValerie"
"367926061";"296733634";"0.7679585";"UMP";"UMP";"CaVautrin";"DebordValerie"
"367926061";"11911322";"0.6053942";"UMP";"UMP";"philippejuvin";"DebordValerie"
"367926061";"338910451";"0.5296485";"UMP";"UMP";"constancelegrip,ConstanceLeGrip";"DebordValerie"
"367926061";"2305186092";"0.6013723";"UMP";"UMP";"oliviermarleix";"DebordValerie"
"367926061";"327249605";"0.6497250";"UMP";"UMP";"franckproust";"DebordValerie"
"367926061";"218144431";"0.6823038";"UMP";"UMP";"Sylvie_Ramond";"DebordValerie"
"367926061";"23458148";"0.5479046";"UMP";"UMP";"LucChatel";"DebordValerie"
"367926061";"147974770";"0.7194157";"UMP";"UMP";"jacky_deromedi";"DebordValerie"
"367926061";"132465432";"0.5850770";"Droite";"UMP";"ACTIFSPACACORSE,PhilippeMemoli";"DebordValerie"
"367926061";"1004071460";"0.6157111";"UMP";"UMP";"agneslebrun";"DebordValerie"
"367926061";"343884304";"0.5508819";"UMP";"UMP";"C_Frassa";"DebordValerie"
"367926061";"254116862";"0.5772359";"Droite";"UMP";"brunobeschizza";"DebordValerie"
"367926061";"245290570";"0.7323201";"UMP";"UMP";"arnaudjulien34";"DebordValerie"
"369914677";"3345339515";"0.5775969";"PS";"Media";"PSseineetmarne";"jmaphatie"
"369914677";"186799138";"0.5191367";"Droite";"Media";"JeanPierreGrand";"jmaphatie"
"369914677";"123117092";"0.6149393";"Droite";"Media";"CharlesAslangul";"jmaphatie"
"369914677";"1003119758";"0.5315466";"Gauche";"Media";"eco_socialisme";"jmaphatie"
"369914677";"351575660";"0.5336465";"centre";"Media";"ColombaniMat";"jmaphatie"
"369914677";"22907303";"0.5028209";"PS";"Media";"Clouzal";"jmaphatie"
"369914677";"27199015";"0.5241778";"UMP";"Media";"flavienneuvy";"jmaphatie"
"369914677";"15892162";"0.7106519";"Media";"Media";"ParisMatch";"jmaphatie"
"369914677";"335363786";"0.6779709";"Media";"Media";"JeudyBruno";"jmaphatie"
"372703035";"117798111";"0.5278886";"PS";"Gauche";"JLGagnaire";"MoniqueIborra"
"372703035";"198828368";"0.5189297";"PS";"Gauche";"ideashumanumest";"MoniqueIborra"
"372703035";"294099915";"0.5257646";"PS";"Gauche";"ar_leroy";"MoniqueIborra"
"37272303";"358805940";"0.6871628";"FN";"FN";"PartisansMarine";"DamienObrador"
"37272303";"106851687";"0.5102296";"centre";"FN";"MarieLaurent29";"DamienObrador"
"37272303";"21313364";"0.5494684";"Media";"FN";"lobs";"DamienObrador"
"37272303";"213031371";"0.5739388";"PS";"FN";"AtaualpaPF";"DamienObrador"
